CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,TeamType,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage
107,893,8,T20 (N),Post,2023-04-28,28 Apr 2023,Punjab Kings VS Lucknow Super Giants,19:30,14:00 GMT,2023-04-28,77,Lucknow Super Giants,15,Punjab Kings,LSG,PBKS,16,Punjab Cricket Association IS Bindra Stadium,Lucknow Super Giants Won by 56  Runs ,Punjab Kings,Punjab Kings won the Toss and elected to Field, won the Toss and elected to Field,0,257/5 (20.0 Ov),201/10 (19.5 Ov),,2023-04-28 19:30:00,Mohali,,,,,,,,527,42,525,103,15,Punjab Kings,#319490,#df7317,#319490,#df7317,77,Lucknow Super Giants,Asia/Kolkata,28 Apr 2023,23:00,20,0,T20,38,,TATA IPL 2023,VINOD SESHAN,Nitin Menon,Khalid Saiyed,Lucknow Super Giants Won by 56  Runs ,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,0,+9.5,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,6,9,0,0,66.66,https://scores.iplt20.com/ipl/playerimages/SpwcqDywry1680327712590.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,2,2,0,0,100,https://scores.iplt20.com/ipl/playerimages/Dt5oU1wZhR1680327444125.png,2022-100mb00000001550-b8b1d54854ee11,Yash Thakur,3.5,37,0,4,9.65,5.75,https://scores.iplt20.com/ipl/playerimages/ycxCWbzTJV16803279711550.png,,,,2,257/5 (20.0 Overs),257,5,20.0,12.85,201/10 (19.5 Overs),201,10,19.5,10.13,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,Match 38,,,38,202,0,0,Marcus Stoinis,Batting/Bowling,23,72,39,1,21,https://scores.bcci.tv/matchcentre/playerimages/t4zUg95V0f168032800423.png
107,892,8,T20 (N),Post,2023-04-27,27 Apr 2023,Rajasthan Royals VS Chennai Super Kings,19:30,14:00 GMT,2023-04-27,18,Rajasthan Royals,13,Chennai Super Kings,RR,CSK,20,Sawai Mansingh Stadium,Rajasthan Royals Won by 32  Runs ,Rajasthan Royals,Rajasthan Royals won the Toss and elected to bat, won the Toss and elected to bat,1,202/5 (20.0 Ov),170/6 (20.0 Ov),,2023-04-27 19:30:00,Jaipur,,,,,,,,354,526,299,88,18,Rajasthan Royals,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,27 Apr 2023,23:00,20,0,T20,37,,TATA IPL 2023,Yeshwant Barde,AKSHAY TOTRE,Rod Tucker,Rajasthan Royals Won by 32  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,52,33,2,4,157.57,https://scores.iplt20.com/ipl/playerimages/iPo5Y1hhT41680267919211.png,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,23,15,3,0,153.33,https://scores.iplt20.com/ipl/playerimages/Q7BIUOYZle168026798346.png,2021-100mb00000000593-85bf633791e311,Kuldip Yadav,3.0,18,0,1,6,18,https://scores.iplt20.com/ipl/playerimages/p31hgE0rGp1680351634593.png,,,,2,202/5 (20.0 Overs),202,5,20.0,10.1,170/6 (20.0 Overs),170,6,20.0,8.5,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,Match 37,,,37,170,0,0,Yashasvi Jaiswal,Batting,533,77,43,-,-,https://scores.bcci.tv/matchcentre/playerimages/GkARJxF4481680351604533.png
107,891,8,T20 (N),Post,2023-04-26,26 Apr 2023,Royal Challengers Bangalore VS Kolkata Knight Riders,19:30,14:00 GMT,2023-04-26,16,Kolkata Knight Riders,19,Royal Challengers Bangalore,KKR,RCB,12,M Chinnaswamy Stadium,Kolkata Knight Riders Won by 21  Runs ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,0,200/5 (20.0 Ov),179/8 (20.0 Ov),,2023-04-26 19:30:00,Bengaluru,,,,,,,,159,261,34,161,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,16,Kolkata Knight Riders,Asia/Kolkata,26 Apr 2023,23:00,20,0,T20,36,,TATA IPL 2023,KN Ananthapadmanabhan,Rohan Pandit,Michael Gough,Kolkata Knight Riders Won by 21  Runs ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,0,+9.5,2023-100mb00000002034-c2959cc8d5eb11,Vyshak Vijaykumar,13,8,0,1,162.5,https://scores.iplt20.com/ipl/playerimages/,2019-100mb00000000090-489459ab43eb11,David Willey,11,10,1,0,110,https://scores.iplt20.com/ipl/playerimages/8STde0NBtu168035094490.png,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora,2.0,22,0,0,11,0,https://scores.iplt20.com/ipl/playerimages/paqczbERaf1680326786583.png,,,,2,200/5 (20.0 Overs),200,5,20.0,10,179/8 (20.0 Overs),179,8,20.0,8.95,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,16,Match 36,,,36,179,0,0,Varun Chakaravarthy,Bowling,140,-,-,3,27,https://scores.bcci.tv/matchcentre/playerimages/qAlA4wIHXa1680326806140.png
107,890,8,T20 (N),Post,2023-04-25,25 Apr 2023,Gujarat Titans VS Mumbai Indians,19:30,14:00 GMT,2023-04-25,35,Gujarat Titans,17,Mumbai Indians,GT,MI,55,Narendra Modi Stadium,Gujarat Titans Won by 55  Runs ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,1,207/6 (20.0 Ov),152/9 (20.0 Ov),,2023-04-25 19:30:00,Ahmedabad,,,,,,,,44,191,29,162,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,17,Mumbai Indians,Asia/Kolkata,25 Apr 2023,23:00,20,0,T20,35,,TATA IPL 2023,Anil Chaudhary,Nanda Kishore,Chris Gaffaney,Gujarat Titans Won by 55  Runs ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/MI.png,0,+9.5,2021-100mb00000000588-3ec656b291e011,Riley Meredith,0,2,0,0,0,https://scores.iplt20.com/ipl/playerimages/Gs2kaTGRQj1681639076588.png,2018-100mb00000000004-1b6e3321e99b11,Jason Behrendorff,3,4,0,0,75,https://scores.iplt20.com/ipl/playerimages/9zL8segbtJ16804266984.png,2019-100mb00000000100-f196053e43f611,Mohit Sharma,4.0,38,0,2,9.5,12,https://scores.iplt20.com/ipl/playerimages/kK8ioNpsNe1680264330100.png,,,,2,207/6 (20.0 Overs),207,6,20.0,10.35,152/9 (20.0 Overs),152,9,20.0,7.6,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,Match 35,,,35,152,0,0,Abhinav Manohar,Batting,974,42,21,-,-,https://scores.bcci.tv/matchcentre/playerimages/JFGntCsKBZ1680264092974.png
107,889,8,T20 (N),Post,2023-04-24,24 Apr 2023,Sunrisers Hyderabad VS Delhi Capitals,19:30,14:00 GMT,2023-04-24,14,Delhi Capitals,20,Sunrisers Hyderabad,DC,SRH,13,Rajiv Gandhi International Stadium,Delhi Capitals Won by 7  Runs ,Delhi Capitals,Delhi Capitals won the Toss and elected to bat, won the Toss and elected to bat,1,144/9 (20.0 Ov),137/6 (20.0 Ov),,2023-04-24 19:30:00,Hyderabad,,,,,,,,299,221,314,160,20,Sunrisers Hyderabad,#319490,#df7317,#319490,#df7317,14,Delhi Capitals,Asia/Kolkata,24 Apr 2023,23:00,20,0,T20,34,,TATA IPL 2023,Rod Tucker,Madanagopal Jayaraman,Ulhas Gandhe,Delhi Capitals Won by 7  Runs ,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,0,+9.5,2021-100mb00000000586-8238f85f91de11,Marco Jansen,2,3,0,0,66.66,https://scores.iplt20.com/ipl/playerimages/h4YTt8IesS1680425822586.png,2018-100mb00000000020-9223b16ce99c11,Washington Sundar,24,15,3,0,160,https://scores.iplt20.com/ipl/playerimages/6Q6S3CpaCb168042596420.png,2022-100mb00000001462-cbc59298427c11,Mukesh Kumar,3.0,27,0,0,9,0,https://scores.iplt20.com/ipl/playerimages/izDGocKnrp16803265311462.png,,,,2,144/9 (20.0 Overs),144,9,20.0,7.2,137/6 (20.0 Overs),137,6,20.0,6.85,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,14,Match 34,,,34,137,0,0,Axar Patel,Batting/Bowling,110,34,34,2,21,https://scores.bcci.tv/matchcentre/playerimages/mEvn8ZwpnP1680326417110.png
107,888,8,T20 (N),Post,2023-04-23,23 Apr 2023,Kolkata Knight Riders VS Chennai Super Kings,19:30,14:00 GMT,2023-04-23,13,Chennai Super Kings,16,Kolkata Knight Riders,CSK,KKR,19,Eden Gardens,Chennai Super Kings Won by 49  Runs ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,1,235/4 (20.0 Ov),186/8 (20.0 Ov),,2023-04-23 19:30:00,Kolkata,,,,,,,,363,42,87,103,16,Kolkata Knight Riders,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,23 Apr 2023,23:00,20,0,T20,33,,TATA IPL 2023,Tapan Balwant Sharma,Nitin Menon,Virender Kumar Sharma,Chennai Super Kings Won by 49  Runs ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2019-100mb00000000152-335aed3d44aa11,Rinku Singh,53,33,3,4,160.6,https://scores.iplt20.com/ipl/playerimages/Wp7dQI0Lku1680326905152.png,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,0,3,0,0,0,https://scores.iplt20.com/ipl/playerimages/qAlA4wIHXa1680326806140.png,2022-100mb00000001014-1f0cfb3dc17911,Matheesha Pathirana,4.0,27,0,1,6.75,24,https://scores.iplt20.com/ipl/playerimages/SyXZJbyRXY16802677491014.png,,,,2,235/4 (20.0 Overs),235,4,20.0,11.75,186/8 (20.0 Overs),186,8,20.0,9.3,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,13,Match 33,,,33,186,0,0,Ajinkya Rahane,Batting,44,71,29,-,-,https://scores.bcci.tv/matchcentre/playerimages/h2N0wRWbTD168026797344.png
107,887,5,T20 D/N,Post,2023-04-23,23 Apr 2023,Royal Challengers Bangalore VS Rajasthan Royals,15:30,10:00 GMT,2023-04-23,19,Royal Challengers Bangalore,18,Rajasthan Royals,RCB,RR,12,M Chinnaswamy Stadium,Royal Challengers Bangalore Won by 7  Runs ,Rajasthan Royals,Rajasthan Royals won the Toss and elected to Field, won the Toss and elected to Field,1,189/9 (20.0 Ov),182/6 (20.0 Ov),,2023-04-23 15:30:00,Bengaluru,,,,,,,,34,455,129,161,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,18,Rajasthan Royals,Asia/Kolkata,23 Apr 2023,23:00,20,0,T20,32,,TATA IPL 2023,Michael Gough,Sai Darshan Kumar,Navdeep Singh,Royal Challengers Bangalore Won by 7  Runs ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,0,+9.5,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel,34,16,2,2,212.5,https://scores.iplt20.com/ipl/playerimages/Ho4WzcGaNi16803516191004.png,2022-100mb00000001542-f4eda8b354e911,Abdul Basith,1,1,0,0,100,https://scores.iplt20.com/ipl/playerimages/zKslrgIzLx16803511491542.png,2019-100mb00000000114-8c98068c449611,Harshal Patel,4.0,32,0,3,8,8,https://scores.iplt20.com/ipl/playerimages/fYknA1ScDt1680350554114.png,,,99.58,2,189/9 (20.0 Overs),189,9,20.0,9.45,182/6 (20.0 Overs),182,6,20.0,9.1,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,Match 32,,,32,182,0,0,Glenn Maxwell,Batting,28,77,44,0,25,https://scores.bcci.tv/matchcentre/playerimages/jmbBYR4MZX168035069428.png
107,886,8,T20 (N),Post,2023-04-22,22 Apr 2023,Mumbai Indians VS Punjab Kings,19:30,14:00 GMT,2023-04-22,15,Punjab Kings,17,Mumbai Indians,PBKS,MI,21,Wankhede Stadium,Punjab Kings Won by 13  Runs ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,1,214/8 (20.0 Ov),201/6 (20.0 Ov),,2023-04-22 19:30:00,Mumbai,,,,,,,,29,398,44,92,17,Mumbai Indians,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,22 Apr 2023,23:00,20,0,T20,31,,TATA IPL 2023,Chris Gaffaney,Sadashiv Iyer,Anil Chaudhary,Punjab Kings Won by 13  Runs ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2019-100mb00000000181-80151ce844b611,Jofra Archer,1,2,0,0,50,https://scores.iplt20.com/ipl/playerimages/g49xmvba9C1680426667181.png,2021-100mb00000000636-9e985b64160411,Tim David,25,13,0,2,192.3,https://scores.iplt20.com/ipl/playerimages/yW7BVNHOD61680427030636.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,4.0,29,0,4,7.25,6,https://scores.iplt20.com/ipl/playerimages/Dt5oU1wZhR1680327444125.png,,,,2,214/8 (20.0 Overs),214,8,20.0,10.7,201/6 (20.0 Overs),201,6,20.0,10.05,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,Match 31,,,31,201,0,0,Sam Curran,Batting,138,55,28,0,41,https://scores.bcci.tv/matchcentre/playerimages/aZF3vlFcxT1680327691138.png
107,885,5,T20 D/N,Post,2023-04-22,22 Apr 2023,Lucknow Super Giants VS Gujarat Titans,15:30,10:00 GMT,2023-04-22,35,Gujarat Titans,77,Lucknow Super Giants,GT,LSG,49,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Gujarat Titans Won by 7  Runs ,Gujarat Titans,Gujarat Titans won the Toss and elected to bat, won the Toss and elected to bat,1,135/6 (20.0 Ov),128/7 (20.0 Ov),,2023-04-22 15:30:00,Lucknow,,,,,,,,526,299,221,160,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,35,Gujarat Titans,Asia/Kolkata,22 Apr 2023,23:00,20,0,T20,30,,TATA IPL 2023,AKSHAY TOTRE,Rod Tucker,Madanagopal Jayaraman,Gujarat Titans Won by 7  Runs ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,0,+9.5,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,0,1,0,0,0,https://scores.iplt20.com/ipl/playerimages/PaTvGBHbey1680327054520.png,2022-100mb00000000998-77ac17e3a44d11,Prerak Mankad,0,0,0,0,0,https://scores.iplt20.com/ipl/playerimages/IgknhKhbn61680327123998.png,2019-100mb00000000100-f196053e43f611,Mohit Sharma,3.0,17,0,2,5.67,9,https://scores.iplt20.com/ipl/playerimages/kK8ioNpsNe1680264330100.png,,,99.58,2,135/6 (20.0 Overs),135,6,20.0,6.75,128/7 (20.0 Overs),128,7,20.0,6.4,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,Match 30,,,30,128,0,0,Mohit Sharma,Bowling,100,-,-,2,17,https://scores.bcci.tv/matchcentre/playerimages/kK8ioNpsNe1680264330100.png
107,884,8,T20 (N),Post,2023-04-21,21 Apr 2023,Chennai Super Kings VS Sunrisers Hyderabad,19:30,14:00 GMT,2023-04-21,20,Sunrisers Hyderabad,13,Chennai Super Kings,SRH,CSK,18,MA Chidambaram Stadium,Chennai Super Kings Won by 7  Wickets ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to Field, won the Toss and elected to Field,1,134/7 (20.0 Ov),138/3 (18.4 Ov),,2023-04-21 19:30:00,Chennai,,,,,,,,87,525,42,103,13,Chennai Super Kings,#319490,#df7317,#319490,#df7317,20,Sunrisers Hyderabad,Asia/Kolkata,21 Apr 2023,23:00,20,0,T20,29,,TATA IPL 2023,Virender Kumar Sharma,Khalid Saiyed,Nitin Menon,Chennai Super Kings Won by 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,0,+9.5,2019-100mb00000000206-501d92f644bb11,Moeen Ali,6,6,1,0,100,https://scores.iplt20.com/ipl/playerimages/PawlDPeYTU1680267904206.png,2021-100mb00000000601-517399b0ceaf11,Devon Conway,77,57,12,1,135.08,https://scores.iplt20.com/ipl/playerimages/lmz68P2bXn1680268161601.png,2018-100mb00000000020-9223b16ce99c11,Washington Sundar,2.4,16,0,0,6,0,https://scores.iplt20.com/ipl/playerimages/6Q6S3CpaCb168042596420.png,,,,2,134/7 (20.0 Overs),134,7,20.0,6.7,138/3 (18.4 Overs),138,3,18.4,7.39,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,13,Match 29,,,29,147,0,0,Ravindra Jadeja,Bowling,46,-,-,3,22,https://scores.bcci.tv/matchcentre/playerimages/Q7BIUOYZle168026798346.png
107,883,8,T20 (N),Post,2023-04-20,20 Apr 2023,Delhi Capitals VS Kolkata Knight Riders,19:30,14:00 GMT,2023-04-20,16,Kolkata Knight Riders,14,Delhi Capitals,KKR,DC,17,Arun Jaitley Stadium,Delhi Capitals Won by 4  Wickets ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,0,127/10 (20.0 Ov),128/6 (19.2 Ov),,2023-04-20 19:30:00,Delhi,,,,,,,,261,34,159,161,14,Delhi Capitals,#319490,#df7317,#319490,#df7317,16,Kolkata Knight Riders,Asia/Kolkata,20 Apr 2023,23:00,20,0,T20,28,,TATA IPL 2023,Rohan Pandit,Michael Gough,KN Ananthapadmanabhan,Delhi Capitals Won by 4  Wickets ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,0,+9.5,2019-100mb00000000110-79ae08f5449411,Axar Patel,19,22,1,0,86.36,https://scores.iplt20.com/ipl/playerimages/mEvn8ZwpnP1680326417110.png,2020-100mb00000000538-c16259a1639a11,Lalit Yadav,4,7,0,0,57.14,https://scores.iplt20.com/ipl/playerimages/DhY2mSrmcV1680326495538.png,2019-100mb00000000204-8361537344ba11,Kulwant Khejroliya,1.2,20,0,0,15,0,https://scores.iplt20.com/ipl/playerimages/meLQ6IHNu01680326854204.png,,,,2,127/10 (20.0 Overs),127,10,20.0,6.35,128/6 (19.2 Overs),128,6,19.2,6.62,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,14,Match 28,,,28,132,0,0,Ishant Sharma,Bowling,50,-,-,2,19,https://scores.bcci.tv/matchcentre/playerimages/uKaiUdUoic168032645150.png
107,882,5,T20 D/N,Post,2023-04-20,20 Apr 2023,Punjab Kings VS Royal Challengers Bangalore,15:30,10:00 GMT,2023-04-20,19,Royal Challengers Bangalore,15,Punjab Kings,RCB,PBKS,16,Punjab Cricket Association IS Bindra Stadium,Royal Challengers Bangalore Won by 24  Runs ,Punjab Kings,Punjab Kings won the Toss and elected to Field, won the Toss and elected to Field,1,174/4 (20.0 Ov),150/10 (18.2 Ov),,2023-04-20 15:30:00,Mohali,,,,,,,,398,44,29,92,15,Punjab Kings,#319490,#df7317,#319490,#df7317,19,Royal Challengers Bangalore,Asia/Kolkata,20 Apr 2023,23:00,20,0,T20,27,,TATA IPL 2023,Sadashiv Iyer,Anil Chaudhary,Chris Gaffaney,Royal Challengers Bangalore Won by 24  Runs ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,0,+9.5,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma,41,27,2,3,151.85,https://scores.iplt20.com/ipl/playerimages/25017mTzJ616803275731000.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,0,0,0,0,0,https://scores.iplt20.com/ipl/playerimages/Dt5oU1wZhR1680327444125.png,2019-100mb00000000114-8c98068c449611,Harshal Patel,3.2,22,0,1,6.6,20,https://scores.iplt20.com/ipl/playerimages/fYknA1ScDt1680350554114.png,,,95.83,2,174/4 (20.0 Overs),174,4,20.0,8.7,150/10 (18.2 Overs),150,10,18.2,8.18,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,Match 27,,,27,163,0,0,Mohammed Siraj,Bowling,63,-,-,4,21,https://scores.bcci.tv/matchcentre/playerimages/oweMpAVnyc168035090063.png
107,881,8,T20 (N),Post,2023-04-19,19 Apr 2023,Rajasthan Royals VS Lucknow Super Giants,19:30,14:00 GMT,2023-04-19,77,Lucknow Super Giants,18,Rajasthan Royals,LSG,RR,20,Sawai Mansingh Stadium,Lucknow Super Giants Won by 10  Runs ,Rajasthan Royals,Rajasthan Royals won the Toss and elected to Field, won the Toss and elected to Field,1,154/7 (20.0 Ov),144/6 (20.0 Ov),,2023-04-19 19:30:00,Jaipur,,,,,,,,221,354,352,160,18,Rajasthan Royals,#319490,#df7317,#319490,#df7317,77,Lucknow Super Giants,Asia/Kolkata,19 Apr 2023,23:00,20,0,T20,26,,TATA IPL 2023,Madanagopal Jayaraman,Yeshwant Barde,Bruce Oxenford,Lucknow Super Giants Won by 10  Runs ,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,0,+9.5,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,3,2,0,0,150,https://scores.iplt20.com/ipl/playerimages/b5pAqjbh6p168035173945.png,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,15,12,1,1,125,https://scores.iplt20.com/ipl/playerimages/cMozyWhZtz1680351703189.png,2019-100mb00000000109-5cc123ab449411,Avesh Khan,4.0,25,0,3,6.25,8,https://scores.iplt20.com/ipl/playerimages/sXhofCBcux1680327033109.png,,,,2,154/7 (20.0 Overs),154,7,20.0,7.7,144/6 (20.0 Overs),144,6,20.0,7.2,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,Match 26,,,26,144,0,0,Marcus Stoinis,Batting/Bowling,23,21,16,2,28,https://scores.bcci.tv/matchcentre/playerimages/t4zUg95V0f168032800423.png
