CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore
60,489,8,T20 (N),Post,2022-04-22,22 Apr 2022,Delhi Capitals VS Rajasthan Royals,19:30,14:00 GMT,2022-04-22,18,Rajasthan Royals,14,Delhi Capitals,RR,DC,21,Wankhede Stadium,Rajasthan Royals Won by 15  Runs ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,1,222/2 (20.0 Ov),207/8 (20.0 Ov),,2022-04-22T19:30:00,Mumbai,,,,,,,,42,95,354,116,14,Delhi Capitals,#319490,#df7317,#319490,#df7317,18,Rajasthan Royals,Asia/Kolkata,22 Apr 2022,23:30,20,0,T20,34.0,IPL 2022,Nitin Menon,Nikhil Patwardhan,Yeshwant Barde,Rajasthan Royals Won by 15  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,0,+9.5,2019-100mb00000000329-bee19eaeb1e711,Rovman Powell,36,15,0,5,240.0,https://scores.iplt20.com/ipl/playerimages/329-small.png,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,0,3,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/14-small.png,2021-100mb00000000645-1b97133f2fe811,Obed McCoy,3.0,52,0,1,17.33,18.0,https://scores.iplt20.com/ipl/playerimages/645-small.png?v=2,,,,2,222/2 (20.0 Overs),222,2,20.0,11.1,207/8 (20.0 Overs),207,8,20.0,10.35,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,34th  T20I,,,34.0,207,0.0,0.0
60,488,8,T20 (N),Post,2022-04-21,21 Apr 2022,Mumbai Indians VS Chennai Super Kings,19:30,14:00 GMT,2022-04-21,17,Mumbai Indians,13,Chennai Super Kings,MI,CSK,69,DY Patil Stadium,Chennai Super Kings Won by 3  Wickets ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to Field, won the Toss and elected to Field,1,155/7 (20.0 Ov),156/7 (20.0 Ov),,2022-04-21T19:30:00,NAVI MUMBAI,,,,,,,,352,314,159,87,17,Mumbai Indians,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,21 Apr 2022,23:30,20,0,T20,33.0,IPL 2022,Bruce Oxenford,Ulhas Gandhe,KN Ananthapadmanabhan,Chennai Super Kings Won by 3  Wickets ,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2019-100mb00000000057-57100cf415ba11,MS Dhoni,28,13,3,1,215.38,https://scores.iplt20.com/ipl/playerimages/57-small.png,2019-100mb00000000093-b986cb2243ed11,Dwayne Bravo,1,1,0,0,100.0,https://scores.iplt20.com/ipl/playerimages/93-small.png,2019-100mb00000000180-1352e0b244b611,Jaydev Unadkat,4.0,48,0,2,12.0,12.0,https://scores.iplt20.com/ipl/playerimages/180-small.png?v=1,,,,2,155/7 (20.0 Overs),155,7,20.0,7.75,156/7 (20.0 Overs),156,7,20.0,7.8,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,13,33rd  T20I,,,33.0,156,0.0,0.0
60,487,8,T20 (N),Post,2022-04-20,20 Apr 2022,Delhi Capitals VS Punjab Kings,19:30,14:00 GMT,2022-04-20,15,Punjab Kings,14,Delhi Capitals,PBKS,DC,68,Brabourne - CCI,Delhi Capitals Won by 9  Wickets ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,1,115/10 (20.0 Ov),119/1 (10.3 Ov),,2022-04-20T19:30:00,Mumbai,,,,,,,,363,299,44,103,14,Delhi Capitals,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,20 Apr 2022,23:30,20,0,T20,32.0,IPL 2022,Tapan Balwant Sharma,Rod Tucker,Anil Chaudhary,Delhi Capitals Won by 9  Wickets ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2019-100mb00000000214-df216bed44bc11,David Warner,60,30,10,1,200.0,https://scores.iplt20.com/ipl/playerimages/214-small.png,2019-100mb00000000139-7cf20fc2449d11,Sarfaraz Khan,12,13,1,0,92.3,https://scores.iplt20.com/ipl/playerimages/139-small.png,2019-100mb00000000171-b2aa538f44ae11,Rahul Chahar,2.3,21,0,1,8.4,15.0,https://scores.iplt20.com/ipl/playerimages/171-small.png,,,,2,115/10 (20.0 Overs),115,10,20.0,5.75,119/1 (10.3 Overs),119,1,10.3,11.33,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,14,32nd  T20I,,,32.0,226,0.0,0.0
60,486,8,T20 (N),Post,2022-04-19,19 Apr 2022,Lucknow Super Giants VS Royal Challengers Bangalore,19:30,14:00 GMT,2022-04-19,19,Royal Challengers Bangalore,77,Lucknow Super Giants,RCB,LSG,69,DY Patil Stadium,Royal Challengers Bangalore Won by 18  Runs ,Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to Field, won the Toss and elected to Field,1,181/6 (20.0 Ov),163/8 (20.0 Ov),,2022-04-19T19:30:00,NAVI MUMBAI,,,,,,,,29,63,221,92,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,19,Royal Challengers Bangalore,Asia/Kolkata,19 Apr 2022,23:30,20,0,T20,31.0,IPL 2022,Chris Gaffaney,Nitin Pandit,Madanagopal Jayaraman,Royal Challengers Bangalore Won by 18  Runs ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,0,+9.5,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,0,1,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/520-small.png?v=1,2021-100mb00000000608-14fdf8c4e64711,Dushmantha Chameera,1,3,0,0,33.33,https://scores.iplt20.com/ipl/playerimages/608-small.png,2019-100mb00000000114-8c98068c449611,Harshal Patel,4.0,47,0,2,11.75,12.0,https://scores.iplt20.com/ipl/playerimages/114-small.png,,,,2,181/6 (20.0 Overs),181,6,20.0,9.05,163/8 (20.0 Overs),163,8,20.0,8.15,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,31st T20I,,,31.0,163,0.0,0.0
60,485,8,T20 (N),Post,2022-04-18,18 Apr 2022,Rajasthan Royals VS Kolkata Knight Riders,19:30,14:00 GMT,2022-04-18,18,Rajasthan Royals,16,Kolkata Knight Riders,RR,KKR,68,Brabourne - CCI,Rajasthan Royals Won by 7  Runs ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,1,217/5 (20.0 Ov),210/10 (19.4 Ov),,2022-04-18T19:30:00,Mumbai,,,,,,,,87,398,42,88,18,Rajasthan Royals,#319490,#df7317,#319490,#df7317,16,Kolkata Knight Riders,Asia/Kolkata,18 Apr 2022,23:30,20,0,T20,30.0,IPL 2022,Virender Kumar Sharma,Sadashiv Iyer,Nitin Menon,Rajasthan Royals Won by 7  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,0,+9.5,2018-100mb00000000021-a294dad8e99c11,Umesh Yadav,21,9,1,2,233.33,https://scores.iplt20.com/ipl/playerimages/21-small.png,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,1,1,0,0,100.0,https://scores.iplt20.com/ipl/playerimages/140-small.png,2021-100mb00000000645-1b97133f2fe811,Obed McCoy,3.4,41,0,2,11.18,11.0,https://scores.iplt20.com/ipl/playerimages/645-small.png?v=2,,,,2,217/5 (20.0 Overs),217,5,20.0,10.85,210/10 (19.4 Overs),210,10,19.4,10.68,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,30th  T20I,,,30.0,213,0.0,0.0
60,484,8,T20 (N),Post,2022-04-17,17 Apr 2022,Gujarat Titans VS Chennai Super Kings,19:30,14:00 GMT,2022-04-17,13,Chennai Super Kings,35,Gujarat Titans,CSK,GT,39,Maharashtra Cricket Association Stadium,Gujarat Titans Won by 3 Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to Field, won the Toss and elected to Field,1,169/5 (20.0 Ov),170/7 (19.5 Ov),,2022-04-17T19:30:00,Pune,,,,,,,,159,314,352,87,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,17 Apr 2022,23:30,20,0,T20,29.0,IPL 2022,KN Ananthapadmanabhan,Ulhas Gandhe,Bruce Oxenford,Gujarat Titans Won by 3 Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2019-100mb00000000128-e95bebea449911,David Miller,94,51,8,6,184.31,https://scores.iplt20.com/ipl/playerimages/128-small.png?v=1,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,0,0,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/69-small.png,2020-100mb00000000519-a0440d96638711,Chris Jordan,3.5,58,0,0,15.13,0.0,https://scores.iplt20.com/ipl/playerimages/519-small.png,,,,2,169/5 (20.0 Overs),169,5,20.0,8.45,170/7 (19.5 Overs),170,7,19.5,8.57,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,29th  T20I,,,29.0,171,0.0,0.0
60,483,5,T20 D/N,Post,2022-04-17,17 Apr 2022,Punjab Kings VS Sunrisers Hyderabad,15:30,10:00 GMT,2022-04-17,15,Punjab Kings,20,Sunrisers Hyderabad,PBKS,SRH,69,DY Patil Stadium,Sunrisers Hyderabad Won by 7  Wickets ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,1,151/10 (20.0 Ov),152/3 (18.5 Ov),,2022-04-17T15:30:00,NAVI MUMBAI,,,,,,,,311,261,299,116,15,Punjab Kings,#319490,#df7317,#319490,#df7317,20,Sunrisers Hyderabad,Asia/Kolkata,17 Apr 2022,19:30,20,0,T20,28.0,IPL 2022,PASHCHIM PATHAK,Rohan Pandit,Rod Tucker,Sunrisers Hyderabad Won by 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,0,+9.5,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,41,27,4,1,151.85,https://scores.iplt20.com/ipl/playerimages/287-small.png,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,35,30,1,1,116.66,https://scores.iplt20.com/ipl/playerimages/136-small.png,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora,3.5,35,0,0,9.13,0.0,https://scores.iplt20.com/ipl/playerimages/583-small.png,,,97.08,2,151/10 (20.0 Overs),151,10,20.0,7.55,152/3 (18.5 Overs),152,3,18.5,8.07,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,20,28th  T20I,,,28.0,161,0.0,0.0
60,482,8,T20 (N),Post,2022-04-16,16 Apr 2022,Delhi Capitals VS Royal Challengers Bangalore,19:30,14:00 GMT,2022-04-16,19,Royal Challengers Bangalore,14,Delhi Capitals,RCB,DC,21,Wankhede Stadium,Royal Challengers Bangalore Won by 16 Runs ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,1,189/5 (20.0 Ov),173/7 (20.0 Ov),,2022-04-16T19:30:00,Mumbai,,,,,,,,221,482,29,92,14,Delhi Capitals,#319490,#df7317,#319490,#df7317,19,Royal Challengers Bangalore,Asia/Kolkata,16 Apr 2022,23:30,20,0,T20,27.0,IPL 2022,Madanagopal Jayaraman,CH Ravikanthreddy,Chris Gaffaney,Royal Challengers Bangalore Won by 16 Runs ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,0,+9.5,2019-100mb00000000110-79ae08f5449411,Axar Patel,10,7,1,0,142.85,https://scores.iplt20.com/ipl/playerimages/110-small.png,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,10,7,2,0,142.85,https://scores.iplt20.com/ipl/playerimages/14-small.png,2019-100mb00000000114-8c98068c449611,Harshal Patel,4.0,40,0,0,10.0,0.0,https://scores.iplt20.com/ipl/playerimages/114-small.png,,,,2,189/5 (20.0 Overs),189,5,20.0,9.45,173/7 (20.0 Overs),173,7,20.0,8.65,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,27th  T20I,,,27.0,173,0.0,0.0
60,481,5,T20 D/N,Post,2022-04-16,16 Apr 2022,Mumbai Indians VS Lucknow Super Giants,15:30,10:00 GMT,2022-04-16,77,Lucknow Super Giants,17,Mumbai Indians,LSG,MI,68,Brabourne - CCI,Lucknow Super Giants Won by 18 Runs ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,1,199/4 (20.0 Ov),181/9 (20.0 Ov),,2022-04-16T15:30:00,Mumbai,,,,,,,,95,44,129,103,17,Mumbai Indians,#319490,#df7317,#319490,#df7317,77,Lucknow Super Giants,Asia/Kolkata,16 Apr 2022,19:30,20,0,T20,26.0,IPL 2022,Nikhil Patwardhan,Anil Chaudhary,Navdeep Singh,Lucknow Super Giants Won by 18 Runs ,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,0,+9.5,2021-100mb00000000643-20197cb22fe611,Tymal Mills,0,1,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/643-small.png?v=1,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,0,0,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/9-small.png?v=1,2021-100mb00000000608-14fdf8c4e64711,Dushmantha Chameera,4.0,48,0,1,12.0,24.0,https://scores.iplt20.com/ipl/playerimages/608-small.png,,,99.58,2,199/4 (20.0 Overs),199,4,20.0,9.95,181/9 (20.0 Overs),181,9,20.0,9.05,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,26th  T20I,,,26.0,181,0.0,0.0
60,480,8,T20 (N),Post,2022-04-15,15 Apr 2022,Sunrisers Hyderabad VS Kolkata Knight Riders,19:30,14:00 GMT,2022-04-15,16,Kolkata Knight Riders,20,Sunrisers Hyderabad,KKR,SRH,68,Brabourne - CCI,Sunrisers Hyderabad Won by 7  Wickets ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,1,175/8 (20.0 Ov),176/3 (17.5 Ov),,2022-04-15T19:30:00,Mumbai,,,,,,,,87,398,472,92,20,Sunrisers Hyderabad,#319490,#df7317,#319490,#df7317,16,Kolkata Knight Riders,Asia/Kolkata,15 Apr 2022,23:30,20,0,T20,25.0,IPL 2022,Virender Kumar Sharma,Sadashiv Iyer,Saiyed Khalid,Sunrisers Hyderabad Won by 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,0,+9.5,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,68,36,6,4,188.88,https://scores.iplt20.com/ipl/playerimages/287-small.png,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,5,8,0,0,62.5,https://scores.iplt20.com/ipl/playerimages/136-small.png,2018-100mb00000000033-d93110bbf88911,Pat Cummins,3.5,40,0,1,10.43,23.0,https://scores.iplt20.com/ipl/playerimages/33-small.png,,,,2,175/8 (20.0 Overs),175,8,20.0,8.75,176/3 (17.5 Overs),176,3,17.5,9.87,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,20,25th  T20I,,,25.0,197,0.0,0.0
60,479,8,T20 (N),Post,2022-04-14,14 Apr 2022,Rajasthan Royals VS Gujarat Titans,19:30,14:00 GMT,2022-04-14,35,Gujarat Titans,18,Rajasthan Royals,GT,RR,69,DY Patil Stadium,Gujarat Titans Won by 37  Runs ,Rajasthan Royals,Rajasthan Royals won the Toss and elected to Field, won the Toss and elected to Field,1,192/4 (20.0 Ov),155/9 (20.0 Ov),,2022-04-14T19:30:00,NAVI MUMBAI,,,,,,,,261,29,221,88,18,Rajasthan Royals,#319490,#df7317,#319490,#df7317,35,Gujarat Titans,Asia/Kolkata,14 Apr 2022,23:30,20,0,T20,24.0,IPL 2022,Rohan Pandit,Chris Gaffaney,Madanagopal Jayaraman,Gujarat Titans Won by 37  Runs ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,0,+9.5,2022-100mb00000001005-56564f7fa44f11,Kuldeep Sen,0,3,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/1005-small.png,2019-100mb00000000150-3a51ee2844a911,Prasidh Krishna,4,7,0,0,57.14,https://scores.iplt20.com/ipl/playerimages/150-small.png,2022-100mb00000000978-bc824605a44611,Yash Dayal,4.0,40,0,3,10.0,8.0,https://scores.iplt20.com/ipl/playerimages/978-small.png,,,,2,192/4 (20.0 Overs),192,4,20.0,9.6,155/9 (20.0 Overs),155,9,20.0,7.75,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,24th  T20I,,,24.0,155,0.0,0.0
60,478,8,T20 (N),Post,2022-04-13,13 Apr 2022,Mumbai Indians VS Punjab Kings,19:30,14:00 GMT,2022-04-13,15,Punjab Kings,17,Mumbai Indians,PBKS,MI,39,Maharashtra Cricket Association Stadium,Punjab Kings Won by 12  Runs ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,1,198/5 (20.0 Ov),186/9 (20.0 Ov),,2022-04-13T19:30:00,Pune,,,,,,,,314,352,159,87,17,Mumbai Indians,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,13 Apr 2022,23:30,20,0,T20,23.0,IPL 2022,Ulhas Gandhe,Bruce Oxenford,KN Ananthapadmanabhan,Punjab Kings Won by 12  Runs ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2021-100mb00000000643-20197cb22fe611,Tymal Mills,0,2,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/643-small.png?v=1,2019-100mb00000000135-c92ea856449b11,Murugan Ashwin,0,2,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/135-small.png?v=1,2022-100mb00000000863-0167ea67833411,Odean Smith,3.0,30,0,4,10.0,4.5,https://scores.iplt20.com/ipl/playerimages/863-small.png,,,,2,198/5 (20.0 Overs),198,5,20.0,9.9,186/9 (20.0 Overs),186,9,20.0,9.3,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,23rd  T20I,,,23.0,186,0.0,0.0
60,477,8,T20 (N),Post,2022-04-12,12 Apr 2022,Chennai Super Kings VS Royal Challengers Bangalore,19:30,14:00 GMT,2022-04-12,13,Chennai Super Kings,19,Royal Challengers Bangalore,CSK,RCB,69,DY Patil Stadium,Chennai Super Kings Won by 23  Runs ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,1,216/4 (20.0 Ov),193/9 (20.0 Ov),,2022-04-12T19:30:00,NAVI MUMBAI,,,,,,,,63,42,354,86,13,Chennai Super Kings,#319490,#df7317,#319490,#df7317,19,Royal Challengers Bangalore,Asia/Kolkata,12 Apr 2022,23:30,20,0,T20,22.0,IPL 2022,Nitin Pandit,Nitin Menon,Yeshwant Barde,Chennai Super Kings Won by 23  Runs ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,0,+9.5,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,14,11,3,0,127.27,https://scores.iplt20.com/ipl/playerimages/63-small.png,2018-100mb00000000036-2af54408f88a11,Josh Hazlewood,7,7,0,0,100.0,https://scores.iplt20.com/ipl/playerimages/36-small.png?v=2,2019-100mb00000000093-b986cb2243ed11,Dwayne Bravo,4.0,42,0,1,10.5,24.0,https://scores.iplt20.com/ipl/playerimages/93-small.png,,,,2,216/4 (20.0 Overs),216,4,20.0,10.8,193/9 (20.0 Overs),193,9,20.0,9.65,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,13,22nd  T20I,,,22.0,193,0.0,0.0
60,476,8,T20 (N),Post,2022-04-11,11 Apr 2022,Sunrisers Hyderabad VS Gujarat Titans,19:30,14:00 GMT,2022-04-11,35,Gujarat Titans,20,Sunrisers Hyderabad,GT,SRH,69,DY Patil Stadium,Sunrisers Hyderabad Won by 8  Wickets ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,1,162/7 (20.0 Ov),168/2 (19.1 Ov),,2022-04-11T19:30:00,NAVI MUMBAI,,,,,,,,299,482,87,116,20,Sunrisers Hyderabad,#319490,#df7317,#319490,#df7317,35,Gujarat Titans,Asia/Kolkata,11 Apr 2022,23:30,20,0,T20,21.0,IPL 2022,Rod Tucker,CH Ravikanthreddy,Virender Kumar Sharma,Sunrisers Hyderabad Won by 8  Wickets ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,0,+9.5,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,34,18,2,2,188.88,https://scores.iplt20.com/ipl/playerimages/136-small.png,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,12,8,1,0,150.0,https://scores.iplt20.com/ipl/playerimages/287-small.png,2019-100mb00000000127-b2131830449911,Darshan Nalkande,2.1,22,0,0,10.15,0.0,https://scores.iplt20.com/ipl/playerimages/127-small.png,,,,2,162/7 (20.0 Overs),162,7,20.0,8.1,168/2 (19.1 Overs),168,2,19.1,8.77,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,20,21st T20I,,,21.0,175,0.0,0.0
60,475,8,T20 (N),Post,2022-04-10,10 Apr 2022,Rajasthan Royals VS Lucknow Super Giants,19:30,14:00 GMT,2022-04-10,18,Rajasthan Royals,77,Lucknow Super Giants,RR,LSG,21,Wankhede Stadium,Rajasthan Royals Won by 3  Runs ,Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to Field, won the Toss and elected to Field,1,165/6 (20.0 Ov),162/8 (20.0 Ov),,2022-04-10T19:30:00,Mumbai,,,,,,,,44,363,311,86,18,Rajasthan Royals,#319490,#df7317,#319490,#df7317,77,Lucknow Super Giants,Asia/Kolkata,10 Apr 2022,23:30,20,0,T20,20.0,IPL 2022,Anil Chaudhary,Tapan Balwant Sharma,PASHCHIM PATHAK,Rajasthan Royals Won by 3  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,0,+9.5,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,38,17,2,4,223.52,https://scores.iplt20.com/ipl/playerimages/23-small.png?v=2,2019-100mb00000000109-5cc123ab449411,Avesh Khan,7,2,0,1,350.0,https://scores.iplt20.com/ipl/playerimages/109-small.png,2022-100mb00000001005-56564f7fa44f11,Kuldeep Sen,4.0,35,0,1,8.75,24.0,https://scores.iplt20.com/ipl/playerimages/1005-small.png,,,,2,165/6 (20.0 Overs),165,6,20.0,8.25,162/8 (20.0 Overs),162,8,20.0,8.1,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,20th  T20I,,,20.0,162,0.0,0.0
